text,Joy,Hate,Love,Sorrow,Anxiety,Surprise,Anger,Expect
２．至于文章中提到＂得了他们的真传＂这句话，首先这话不是我说的，而是我初中和高中的老师说的，当然，老师们也只是开玩笑，说着玩的。,0,0,0,0,0,0,1,0
而这些媒介的自身娱乐也不应该扰乱教育的正规化、正常化和长远化。,0,0,0,0,1,0,1,0
现在的问题是，我们似乎只想着女排能夺冠，还没作好万一女排不夺冠的心理准备。,0,0,0,0,1,0,0,0
记得，过去有个相声说，一个跑江湖的卖祖传秘方“止痒药”，有人买了一包，回家后他打开纸包，里面还有一层纸，就这样左一层右一层，好不容易打开最后一层里面写有两个字—“挠挠”。,1,0,0,1,0,0,0,0
多想在你的怀抱中，说句“我爱你！,0,0,1,0,0,0,0,1
白菜、萝卜、那些刚捆扎的菠菜，黄菜花、绿菜花，结实的土豆，苗条的茄子，看着这些菜，觉得漂亮非常，心里就一下子高兴起来，往往的结果就是买得过多，越提越重，能够安慰自己的胃的东西都是亲爱的。,1,0,1,0,0,0,0,0
那不再是噩梦，那只是我人生中的一个点滴，一个不想记起的点滴，却也丰富了我的人生，丰富了我的记忆，使我品味了另一种滋味，痛楚的滋味。,0,0,1,1,0,0,0,0
今年的就业形势是比较严峻，比较困难，毕业生也可以“先就业，再择业”。,0,0,0,0,1,0,0,0
变化最大的是汤多了，除了过去的酸辣肚丝汤外，还增加了鱿鱼海参汤、生汆丸子汤、花生醪糟等。,1,0,1,0,0,0,0,0
由于我们政府开始实行领导问责制，一旦事故突发，第一把手一定要赶到现场，亲自指挥，所有的新闻报道因此趋向一致，让人很难读出新意。,0,1,0,0,0,0,0,0
如果是痴迷是苦，你会不会选择结果？,0,0,0,0,1,0,0,0
对您曾经无心犯下的一个错，我似乎一直有点耿耿于怀，其实，我这是小心眼，是不应该的。,0,0,0,1,0,0,0,0
我可以去找一个理科的博士生，严谨治学的，无不良嗜好的，父母肯定满意。,0,0,1,0,0,0,0,0
原来很多东西都是那样美好而又那样脆弱。,0,0,1,0,1,0,0,0
在当今社会，喜欢中山装的为数很少，通常以成熟的男人居多。,0,0,1,0,0,0,0,0
结果老师对我说：“Ｓｉｅ　ｉｓｔ　ｗｕｎｄｅｒｂａｒ！,1,0,1,0,0,0,0,0
那个教授３０多岁，是个ＧＡＹ，拥有这所大房子，邀Ｓｙｌｖｉａ同住。,1,0,0,0,0,0,0,0
您可爱的傻笑引来探寻的目光。,1,0,1,0,0,0,0,0
我有一个朴素的看法，一般来说，官员在肠胃方面被公款吃喝所累，在精神上则被文山会海所苦。,0,0,0,1,1,0,0,0
我现在感觉，女人这一辈子，只要有一个男人是真的爱你，就很幸福了，即使不能在一起。,1,0,1,0,0,0,0,0
最后一抹残阳隐去时，会给大地留下一种苍凉，我着迷于这个时刻，着迷于这种感觉。,0,0,1,0,0,0,0,0
你只花约一百法郎，就可住进中上级的酒店，房中设备一样齐全，价钱和台北的酒店一样便宜。,0,0,1,0,0,0,0,0
我怕的是打屁针，从小就特怕，思来想去是小时候屁股打针留给我的印象太恶劣，程序上就很恐怖，护士麻利地从白盘子上拿起一个针筒，又从白纱布上一排针头随意挑出一支，安上，灌满药之后，向天空滋一下，然后说：“脱裤子，趴好！,0,1,0,0,1,0,0,0
我们已经成为了堕落的帮凶，成为他的奴仆。,0,1,0,1,0,0,1,0
当然江水画朗肯定没有桂林的漓江美了，好怀念那一年去桂林的点点滴滴……,0,0,1,0,0,0,0,0
奥运碎片：何必盯着ＳＢＳ不放？,0,0,0,0,1,0,0,1
实施促进就业的财税政策。,0,0,0,0,0,0,0,1
帮她给爸爸发了短信，一会电话过来，父女俩聊的有来有去，也算在圣诞之夜为她制造了另一种快乐。,1,0,0,0,0,0,0,0
人们对春晚的抱怨，首先从演员假唱开刀。,0,1,0,0,0,0,1,0
据保守估计，国家财政对社会保障投入１元钱，居民消费可增加１０元钱。,1,0,0,0,0,0,0,0
曾经，那样深的去爱过一个男孩。,0,0,1,0,0,0,0,0
酒，即使是真的，过多饮用也会对肝、对心脏、对大脑等器官造成严重损害，最后即是夺人性命。,0,1,0,0,0,0,0,0
如果餐饮处没这个，他就会带我去另一个地方。,1,0,1,0,0,0,0,0
可是，当我们技术最佳的时候，大家已经吃饱了。,0,0,0,0,1,0,0,0
我们的期待在这样的浪漫氛围中变成了现实，百年梦圆。,1,0,1,0,0,0,0,0
爸爸，生日快乐,1,0,1,0,0,0,0,0
你有没有在简历上撒过谎？,0,1,0,0,0,0,0,0
新年一觉醒来，时间紧身衣又收了一个刻度。,0,0,0,0,1,0,0,0
雨，仍不断。,0,0,0,0,1,0,0,0
湿热的环境比干燥环境容易染病，病毒病菌也怕干。,0,1,0,0,0,0,0,0
即使足协在那里空喊着整风的口号，但是谁都明白，即使满嘴仁义道德，在这个物欲横流的社会里，能够起到多么微小的作用。,0,0,0,1,1,0,0,0
我们一起去玩时，我喜欢搂着妈妈一起走。,0,0,1,0,0,0,0,0
我想，或许每个享受的过程中都离不开痛苦的参与，坚持到最后的结果，得到的也许正是自己心中想要的期待。,1,0,1,0,0,0,0,0
只是坐在我对面的男孩一直在关注着我……,0,0,1,0,0,0,0,0
万科～～～～物业全体员工祝您生日快乐！,1,0,0,0,0,0,0,0
我们队离公社四十里，也就走了十七．八里快一半了，突然刮起了大风，风沙刮得我都睁不开眼，看不清路。,0,0,0,0,1,0,0,0
但是，我的担心是多余的。,0,0,0,1,0,0,0,0
分手后才发现人家已经旧貌换新颜了。,0,1,0,1,0,0,0,0
我不通世情，对于世俗的炎凉和人情的冷暖，总是手足无措，感到疑惑和悲伤。,0,0,0,1,1,0,0,0
彼岸，谁的青春在妖娆,0,0,0,0,1,0,0,0
让“十二生肖兽首铜像”团圆固然可喜，但被人掠夺的滋味并不好受，如果以数以亿计的代价来换取那种团圆，那其中的文化内涵也就没有了意义、重温历史也就变了滋味。,0,1,1,0,0,0,0,0
看着他那小小的柔弱的身体，想像着这么一个小人儿，要经过多么漫长的等待，才能终于一步一步长大，直到终于完全成熟。,0,0,1,0,0,0,0,1
其实俺也明白，目前交纳个税的主体是工薪族——也就是可怜又可悲的中低收入阶层，这些人缴的个税占到总量的７０％以上，而占有全社会８０％财富的那所谓２０％（中国估计不到此比例，财富集中度更高）富人过去既会逃税又会避税，以后就突然会随着我们税务监管征收水平一日千里地进步，乖乖地成为主动纳税的模范？,0,1,0,1,0,0,0,0
”我一边拿着正式驾照一边连声道谢。,1,0,1,0,0,0,0,0
得不到解决进而去北京告御状。,0,0,0,0,0,0,1,0
一直以来，讨厌心情如飘忽不定的天气让人难以捉摸。,0,0,0,0,1,0,0,0
让我们为刘子歌鼓掌，为杜丽喝彩，为杨威骄傲。,1,0,1,0,0,0,0,1
这一尴尬，恰好诠释了他自己的预测：他可能成为美国总统史上最不受欢迎的总统之一。,0,0,0,1,1,0,0,0
后来我发现她不只是夸我，她特别善于发现每个人身上的优点，而且从来不吝惜她的赞美之词。,0,0,1,0,0,0,0,0
香港高校与内地争夺优秀生源，从长远来讲是一件好事。,0,0,1,0,0,0,0,0
黄酒、啤酒自然、朴实，可能会真诚到永远，相伴到永远。,0,0,1,0,0,0,0,1
只是，只是不愿看到你转身的样子，不愿看到我消失在你的眼眸。,0,0,0,1,0,0,0,0
只要去书店，无论哪家，都会发现读书的人比走动的人还多，不论是站在书架前边挑边读，还是坐在台阶捧着墨香扑鼻的新书，那如饥似渴的阅读形象经常提醒人们，这里是一座知识荟萃的殿堂。,0,0,1,0,0,0,0,0
二十分钟后车停在了我要去的饭店门口，拉开车门，我轻轻地说了声“谢谢”就逃一般的冲下了车。,0,0,0,0,1,0,0,0
教育误区,0,1,0,0,0,0,0,0
我是个不盲目崇拜的人，所以对于官方或媒体树立的各种各样的“英雄”总是带着超理性的角度去看待去分析。,0,0,0,0,1,0,0,0
心中藏爱的女人,0,0,1,0,0,0,0,0
一仗下来，结果证明：伊拉克战争，是一场彻头彻尾的侵略战争，美国不是反恐，而是在制造恐怖，是为了控制伊拉克石油，是控制整个中东，毫无疑团是一场非法的战争。,0,1,0,0,0,0,0,0
劳动成果与分配方式相背离。,0,1,0,0,0,0,1,0
亲朋的居室装修的颇为讲究，有中式的，古色古香；有欧式的，洋气豪华；也有中西结合的，古典与现代合璧。,0,0,1,0,0,0,0,0
在接触那些怕压易碎的物品时，我们总是小心翼翼地，只怕弄坏了它们，那我们也不妨将这份细致带到日常生活里来，小心地呵护和善待我们所生存着的这个世界。,0,1,1,0,1,0,0,0
当然，没事我也看看蜡笔小新啦，偶尔烧烧菜啦，搞搞卫生啦，所以我是个多重性格的人。,1,0,1,0,0,0,0,0
于是，相爱的人，也不一定能够有勇气说出来，并且，有勇气像年轻人一样，不顾一切，只是朝爱人的方向奔去……,0,0,1,0,1,0,0,0
虽然它们凋零的时间较晚，但相比之下，我还是喜欢家乡的白杨。,0,0,1,0,0,0,0,0
我稍稍调整情绪，今天就用四川话上课好了，川话更能利于表达，可能学校知道要扣我的钱了，不管他，先应付学生再说，人很多，我不得不加大了嗓门，还好，自我感觉还可以，下课后学生反应应该不错。,1,0,0,0,0,0,0,0
有时候自己也不能控制。,0,0,0,1,0,0,0,0
他也想找一个，争一口气，不久也谈了一个。,0,0,1,0,0,0,0,0
虽然诗词不够华美，不能给人更多的思考，却依然能牵动人心。,0,0,1,0,0,0,0,0
生命不过是一场虚妄之旅，一个人死了，更多的人活了下来，但活着的人最终也要走向那个终点，就像夜风中那盏遥遥欲灭的灯，亮过了，挣扎过了，最终还是归于沉寂。,0,0,0,1,1,0,0,0
我这个人就是这样，如果你对我不礼貌，也别想我礼貌的对待你；如果你对我强硬，我更会加倍的还给你。,0,1,0,0,0,0,1,0
然而，随着环境的变迁，足有二十多年没有吃到柬埔寨的烧虾了。,0,0,0,1,0,0,0,0
孩子自己做得多了，对父母的理解也会更多一些。,1,0,1,0,0,0,0,0
我的牙刷呢？,0,0,0,0,1,0,0,0
爱，不能说；想，不能见，只能悄悄的把那份能爱却不敢爱的爱深藏心中。,0,0,0,1,0,0,0,0
我没有理由不相信，有些失去是注定的。,0,0,0,1,0,0,0,0
我不要金钱、地位，只要有一日三餐，无论做怎样繁重的工作我都心甘情愿。,1,0,1,0,0,0,0,0
于是，爱，在这样的时候，只能有相对的自由。,0,0,0,0,1,0,0,0
人是最容易欺骗的动物，不止是欺人还常常自欺。,0,1,0,0,0,0,1,0
虽然味道淡了些，但是很有营养，能维持生命。,1,0,1,0,0,0,0,0
在店铺的布局上，东京的大型书店跟大型菜市场差不多，那些新鲜的蔬菜、水果，色彩斑斓的艳货总是摆在店铺的入口处，一个劲儿地诱惑顾客的视觉。,0,0,1,0,0,0,0,0
这消息太突然，太叫人接受不了，不是说，好人一生平安的吗？,0,0,0,1,1,1,0,0
在这个城市里逗留得太久，让我几乎忘记了雪的样子。,0,0,0,1,0,0,0,0
清晨，在一个荒唐的、没有结果的梦中醒来。,0,0,0,1,1,0,0,0
一次小小的误会，一次错牵的美丽，那只是故事中的故事，也许戏曲对于他们来说，只是细腻的刻画和塑造，情感依然在彼此心中。,1,0,1,0,0,0,0,0
没有你的日子里，我真的好孤单。,0,0,0,1,0,0,0,0
也许还会有一丝丝的感动！,0,0,1,0,0,0,0,1
也许是你前世的爱失去了你应有的进行时，这个世界给你完成的机遇，你来了，为了后世不再遗憾，你走了使命之命也许会在后市再给你一个尴尬。,0,0,0,1,1,0,0,0
你的手指轻轻的划过我的掌心，微微的有些凉。,0,0,1,0,0,0,0,0
就这样悄然注册安家了，把自己隐没在陌生的世界里吧！,1,0,0,0,0,0,0,1
仿佛看穿了千古传说，没有恨没有怨，只是如明月般温润，因为那只是传说。,1,0,1,0,0,0,0,0
确实，也只有学会欣赏别人，我们才能够摆正心态，乐观面对一切，也不会因为一件细小的事情而自暴自弃、心理失衡，同样也只有学会欣赏别人，我们才能够在一个平和的心态中认识自己，从而不断的完善自己。,0,0,1,0,0,0,0,1
唉，真是没有办法说服一向勤俭的她！,0,0,1,1,1,0,0,0
他爱你，才会愿意为你花钱，无论什么时候，女人都愿意花一个男人的钱。,1,0,1,0,0,0,0,0
早些年，曾经有人发感慨说春晚要办不下去了，还有人说春晚越来越······这不，今年又不约而同的对“不差钱”来劲了。,0,0,0,0,1,0,0,0
不管他是否知道，社会调查这个马屁我一直要拍下去。,0,0,0,0,0,0,0,1
今天在收拾东西的时候，偶然发现了我儿时的玩具，她们被我小心的平放在一个纸盒子里，有几个小娃娃，一支小宝剑，一个泥人小丑，一个橡皮冬瓜头，还有好多好多小零碎，小玩意，我把这些东西拿给儿子玩，结果，他连看都不看一眼。,0,0,0,0,1,0,0,0
在爱情的弄堂口，总会有一个痴情的女人，手持一把绣花小雨伞，在守望着幸福。,0,0,1,0,0,0,0,0
至此，我们已经不难看出《纽约时报》这篇文章背后可能针对的对象了，他们借文学之名诋毁了中国文学创作，也暗贬着中国政府在文化软实力的建设上作为不大。,0,1,0,0,0,0,1,0
而我们在雪地上跑，看到树就摇，鸟一轰而散，树上的积雪一倾而下，躲闪不及浑身都是，我们拍去身上的雪，又去摇另外一棵树。,1,0,1,0,0,0,0,0
攀登书山、泛舟学海，用中国人的智慧，靠中国人的勤奋，你们成功了！,1,0,1,0,0,0,0,0
”这种来自心灵的声音，只有我可以猜的到，因为这是一种爱的感应。,0,0,1,0,0,0,0,0
２００８年９月１７日，江西大江网以“１１４岁红军嫂守望丈夫７５年演绎最悲壮的红色爱情经典”为题目，报道了一位红军军嫂陈发姑真情守望丈夫７５年的故事：“江西瑞金市叶坪乡１１４岁的红军嫂陈发姑守望了７５年，只因丈夫长征时的临别誓言“我一定会回来”；老人每天倚在大门旁，唱着为丈夫送行时唱过的歌曲，守望着丈夫归来；２００８年９月１２日，１１４岁的陈发姑老人在叶坪乡光荣敬老院安然去世。,1,0,0,0,0,0,0,1
“有事就拷我”，“呼了你那么多遍你都不复机”，成为人们打招呼时的口头语。,1,0,0,0,0,0,0,0
是的，一切美好的愿望都将被融入奥运梦想。,1,0,1,0,0,0,0,1
为汶川大地震罹难者全国哀悼３天之后，奥运圣火继续传递，并于第二站来到了上海。,1,0,0,1,0,0,0,0
在现场观看美国飞人的精彩表演，绝对会令现场观众大呼过瘾。,1,0,1,0,0,0,0,1
我也就什么什么都随便交代一下，跟着本能过日子，状态这东西很奇怪，有时候也不受人的指挥，硬是坚决起来纠正，也挺难受的，随便它好一些。,0,0,0,1,1,0,0,0
可是，当自己渐渐长大　，到了形形色色的人，碰到了坎坎坷坷的荆棘，你或许会迷惘，或许会坚强，或许会奋发，或许会消沉。,0,0,0,0,1,0,0,0
是不是还有更好？,0,0,0,0,0,0,0,1
幸福就是知足,1,0,1,0,0,0,0,0
在南京度过的１０个座椅睡眠之夜，似乎要在这两个小时集中补回来。,1,0,0,0,1,0,0,0
偶尔也会将我的床单被罩拿去她家让妈妈手洗，每次我闻到那种熟悉的洗衣粉味道时，都会有一种家的感觉。,1,0,1,0,0,0,0,0
唐僧是很幸福的人，出门不用走路，有白马骑；外出不用拿包扛行李，有沙僧和八戒；肚子饿了，有悟空去化缘；口渴了，有悟空去取水；遇到危险了，有徒弟保护，化险为夷；一路上有徒弟问寒问暖；每到一个地方都是焦点人物．．．．．．”（我的感悟：的确不错！,0,0,1,0,0,0,0,1
不过，此时显然不是抱怨金融危机的时候，至少该有一些合理的措施来应对，不至于经济全线崩溃，陷入泥潭。,1,0,1,1,1,0,0,1
如此这番又来一轮，一年年就这么过去了，思想依旧在原地踏步。,0,1,0,1,0,0,1,0
如果我们都拥有螺旋性的思维方式去征服爱情，你就不会让错误蔓延，可以让棘手的事情简单化，让爱情在理解中开出最幸福的花。,1,0,1,0,0,0,0,0
但我深知，那灿烂的星星，它属于看到它的所有人，而不属于我。,0,0,0,1,0,0,0,0
即使无错，也会因为性格上的差异而发生矛盾的，这就是生活。,0,0,0,0,1,0,0,0
我们是不是还秉承这种吃人的道德，拿它去残害现在的人？,0,0,0,0,1,0,0,0
看着妈妈带着调皮的女儿消瘦下去的样子，想到女儿离开我们回家可怜的样子，体会着老公在爸妈那里也有着许多的拘束的样子。,0,0,0,1,1,0,0,0
现在，有些举目无友的感觉，不知道该联系谁。,0,0,0,1,1,0,0,0
擦玻璃的擦玻璃，扫地的扫地，摆放桌椅的摆放桌椅，运水的运水……同学们个个干的是热火朝天，没有一个偷懒的，没有一个叫苦叫累的，有的只是我们的欢笑和汗水。,1,0,1,0,0,0,0,0
为此，还让人家不高兴了好长时间呢。,0,0,0,0,1,0,0,0
而那位小保姆除了当保姆伺候领导，还付出了什么代价，大伙儿都心照不宣。,0,0,0,1,1,0,0,0
终止吧！,0,0,0,1,1,0,0,0
为什么老拿８０后和９０后相比呢？,0,0,0,0,1,0,0,0
恐怕，我们当中的很多人，都会比李清照更“好酒”、更“好色”、更“好赌”。,0,1,0,0,0,0,0,0
于此，我亦戚戚然深有同感焉！,0,0,1,0,0,0,0,0
这个简单的镜头，竟然让她怀念起她的童年。,0,0,1,0,0,0,0,0
如果离开了猩猩，我想我就会为了结婚而结婚了。,0,0,0,1,0,0,0,0
我曾说过，我应该自私一点，对自己好一点的。,0,0,0,0,1,0,0,0
因为他的个性风采让别人折服。,0,0,1,0,0,0,0,0
日语让日本人愉悦，尤其让日本的文学家获得过最充实的表达方式，读一读川端康成赞美日语的话就不难知晓，但同时，日语也让他们痛苦过，读一读三岛由纪夫如何怒骂英文翻译家把他小说《金阁寺》一个叫“八桥”的甜点牌子误译成了京都真有的“八座桥”，仅从这个细节就能知道日语的特性。,0,1,1,1,0,0,0,0
奶奶那双神奇的手，一下一下有节奏地捏动。,0,0,1,0,0,0,0,0
经过吉田先生，还有许多跟他一样的汉学家们的努力，日本图书对于中国文学的需求已经大幅度增长，原来属于非主流渠道的销售状况也已改观了。,1,0,1,0,0,0,0,0
这一生不会再有人如此为我歌唱，也不会再有那样的义无反顾的冲动和激情了。,0,0,0,1,1,0,0,0
事实上，有这种恐惧感觉的远非王龙一人，“想好逃生路线了吗”的问题会时刻困扰着每一个学生和教师。,0,0,0,0,1,0,0,0
骄傲和自豪彻底替代了此前焦躁不安的情绪。,1,0,0,0,0,0,0,0
社会保障部网站发布公务员招考信息，因访问人数过多，网站被“挤”瘫痪；一边是８０后新闻毕业的女孩，在网上发帖称想辞去公务员外出打工，在网友中引起热议。,0,0,0,0,1,0,0,0
把臭衣服泡泡搓干净，然后又扔进洗衣机，连同穿回来的幼儿园的衣服，一起洗掉。,0,1,0,0,0,0,0,0
并号称，人不猥琐贪污，枉为政府公务员；不做违法之事，怎度有生之涯。,0,1,0,0,1,0,1,0
遗忘萍，倒是求得心安的好方式。,0,0,0,0,0,0,1,0
最近石家庄的气温一下子降到了零下７－８度，彻骨的西北风没日没夜的呼啸着，想到深山里老母亲居住的青砖小屋，在这万物霜天的季节，是否能抵御的了寒冬的侵袭，牵挂的心不由得已飞回到母亲的身边．．．,0,0,0,0,1,0,0,0
今天和同事聊，我说，我选择了，我放弃了。,0,0,0,1,0,0,0,0
情人节是什么时候在我们这个小城兴起的？,0,0,1,0,0,1,0,0
与王菲结婚，李亚鹏的知名度一下子升到了最顶峰，走到哪里，都是最值得关注的娱乐头条，他当然不再需要媒体，因为，这时候，媒体需要他。,0,1,0,0,0,0,1,0
一边寒暄一边选物，一共抺去零头是七十元，漂亮的妻子从钱包里取出一张百元的钞票，远远递给我的同时，我眼尖，就看出这张钞票有问题，是假钞。,0,1,0,0,0,0,0,0
却是明白，一切只是徒然。,0,0,0,1,0,0,0,0
因为他勤奋，又会享受生活。,0,0,1,0,0,0,0,0
都说孤独的人是可耻的，而有些人却也无法拒绝它。,0,0,0,1,1,0,0,0
而且，我天生皮肤就比较敏感，一到春天，脸上，尤其是下巴和嘴角那一块，就会出现一小块一小块的红斑，痒痒的，还会蜕皮，又难受又难看。,0,1,0,0,0,0,0,0
而解禁的理由，无非就是为了保持传统节日的年味儿，但却有点啼笑皆非，说明我们办事情总是爱瞻前顾后，犹豫不定，没个长性。,0,0,0,0,1,0,1,0
那么，你的位置，被人代替，亦然是理。,1,0,0,0,0,0,0,1
无论是在文字上，还是在图片和视频上，不少互联网的信息过于成人化，青少年无法进行较好的自我辨别和自我控制，最终的结果是处于成长阶段的他们具有极为成熟的模仿倾向，直至产生不良后果。,0,0,0,0,1,0,0,0
婚姻是玫瑰，需要双方的呵护，一路经历风风雨雨，同撑一把伞，走过荆棘。,0,0,1,0,0,0,0,0
家中的暖气前几年特热，最冷的天也得开窗透气，人在其中说不清舒服还是不舒服，去年暖气不热了，在家得穿毛衣，开始很不习惯，怨声载道，久了也习惯了，又觉得挺好，没了鼻子发干的感觉。,0,1,1,0,0,0,0,0
回家，无论独自一人，还是结伴同行，都不再是一种行动，已越来越化成为一种感觉。,0,0,1,0,0,0,0,1
爸爸，您的牙齿越来越不好了，吃饭也越来越慢了，手有时还会颤抖，记忆也差了，时常忘东忘西的．．．．．．爸爸，您不要着急，我不会催促您的，也不会发脾气的，就如当年您对我一样，我会对您多一点耐心。,0,0,1,0,1,0,0,1
我最近很多事情没有写，因为事情太多了，所以完全没空写。,0,0,0,1,0,0,0,0
这是令我很吃惊的，弄不明白这个社会怎么会有这样一群人，不要禁要问：要不要饿死说真话的人？,0,1,0,0,1,1,1,0
早上吃早餐，对孩子的发育有利无害，要是不吃，不饿坏了？,1,0,0,0,1,0,0,0
那些不希望中国好的人千方百计要搞坏搞臭北京奥运，使得我们自己也如临大敌的少了几分从容。,0,1,0,0,1,0,0,0
如果以天来算，应该是一百五十天三吧，开始的日期是我的手机开机密码，而结束的日期，应该是你最快乐、最轻松的日子！,0,1,0,1,0,0,1,0
我们住的是五六十人一大间的集体宿舍，床挨着床人挤着人，又没有电风扇，夏夜里是很难入眠的，加上考前的紧张，失眠是很正常的事。,0,0,0,1,1,0,0,0
因为出站口人山人海，骂声滔天，一些人去抢小纸卡，另一些人压根儿就不要，嫌这些人碍事儿，拳打脚踢，各闯各的生路。,0,1,0,0,0,0,0,0
对比一个真实美好的灵魂，更像京城深夜点点滴滴的万家灯火，真实、温暖、有打动人心改变生活的力量。,0,0,1,0,0,0,0,1
大声的说话，抱怨。,0,0,0,0,0,0,1,0
似的，你就是一个泪珠儿，一个许多人眼里都曾经有过的泪珠儿，带着青春的梦，和梦的酸涩；带着生命对于圆满的渴望，和渴望中被拉长或者压扁的缺陷和遗憾。,0,0,0,1,0,0,0,0
”挑战与机会同在。,0,0,0,0,0,0,0,1
花朵为了至善至美的心灵，把灵魂交与蝴蝶。,0,0,1,0,0,0,0,0
关于“杨帆门”，我的看法是，杨帆实在丢人，以教授之身，降尊纡贵与学生而且是女学生进行肢体博弈，斯文扫地之外，男性的尊严也荡然无存。,0,1,0,1,1,0,0,0
生活中有无数比电视更有趣、更有教育意义的东西，家长因为偷懒或者别的原因选了最省劲儿的电视，这首先是家长的责任缺失。,0,1,0,1,0,0,1,0
我好象什么也做不了。,0,0,0,1,0,0,0,0
我想这女人一定是被滋润得不知道和我联系了，也不上网也不电话；蚊子这些日子也忙着工作，偶尔在网上还跟我闲扯两句，可惜我都是忙着做别的事情；姗姗这女人，在家坐月子，她的孩子是否还像她一样又白又弱呢；妹妹说等凉快了要来看我；新星说会和谭义一起回来看偶，偶很激动，呼哈……文培中秋说来喝酒但最后也还是没来，期待有一场酣战……,0,0,0,0,1,0,0,1
是吗？,0,0,0,0,1,0,0,0
挑战是自己，是今天，是当下。,0,0,0,0,0,0,0,1
如果有来生，我还愿做您的女儿，从小就不再调皮任性，好好听您的话，做一个孝顺而听话的乖女儿！,0,0,1,0,0,0,0,1
游戏的名字叫“两人三脚”，小孩儿排队排成一溜儿，跟墨斗一样直平，然后听大人一声令下，全体开始奔跑，少则几个人，多则上百人，一个平面拉开，像一扇巨大的屏风，横空出世，卷风而至，气势尤其磅礴！,0,0,1,0,0,0,0,0
各种花儿，都想在这春的舞台展示展示自己的美丽。,0,0,1,0,0,0,0,0
尽管大环境有利，又属民心所向，但鄙人对恢复这个死亡刚刚一年的长假充满悲观。,0,0,1,1,0,0,0,0
日本社交圈内的挪威绅士,0,0,1,0,0,0,0,0
更便利的是日本地铁的自动售票和检票系统，这样的设置使得每个地铁的工作人员非常少，常常一个地铁上只有一两个值班的工作人员。,0,0,1,0,0,0,0,0
一个人的记忆，想到的一切都是关于你，我思念的城市总是遥远荒凉模糊而不可企及。,0,0,0,1,1,0,0,0
有些人费尽千辛万苦爬上这个梯子，才发现自己的梯子搭错了墙头。,0,0,0,1,0,0,0,0
哪怕是国色天香，沉鱼落雁的老婆也有你看厌烦的一天，甚至不如邻家姿色平平的半老徐娘赏心悦目。,0,1,0,1,1,0,1,0
我，依旧行走，却只能背着阳光。,0,0,0,0,1,0,0,0
在地震发生的那个时候，我打我父母，爷爷奶奶，哥哥，舅舅，所有人的电话都不通，那个时候内心的恐惧，非常可怕。,0,0,0,1,1,0,0,0
这其中的历史原因复杂，时局动荡，才导致我们的国宝们背井离乡，令人痛惜。,0,1,0,1,0,0,0,0
这残缺的历史会告诉每一个中国人：我们本来是完整的，现在却被人为的隔离。,0,1,0,1,0,0,0,0
西红柿吃的方法不多，大名鼎鼎的有西红柿炒鸡蛋，会做一个菜的人恐怕就会这道菜。,0,0,1,0,0,0,0,0
但那又怎么样呢？,0,0,0,1,0,0,0,0
呵呵，情绪爆发了，过会就好了。,1,0,0,0,0,0,0,0
日子一天一天平淡地过去了。,0,0,1,0,0,0,0,0
小家伙有十几斤重，同学问我抱着他累不累，我说，要是让我抱块十几斤的石头，我肯定抱不动，但是抱着这小家伙，一点都不累。,0,0,1,0,0,0,0,0
缠绵在眉间的爱已远离，怎样才有幸福的期待，让爱的呓语，在窗前飞舞，在我憔悴的面上纵横？,0,0,0,1,0,0,0,0
后来才知道，那叫花粉过敏。,0,1,0,0,0,0,0,0
因而我一时手痒把它配成如下的一首小诗：“花都美景冠全球，信步巴黎要俯头。,0,0,1,0,0,0,0,0
换了我，难免会想到如果不能夺金，老爹老妈该如何打发记者，如何向父老乡亲交待……赵颖慧以前两届都丢了金牌，父母也被媒体搞怕了，所以这回坚决拒绝记者来家里。,0,1,0,0,1,0,1,0
多伦多的餐馆都是送例汤和甜品的。,0,0,1,0,0,0,0,0
强中更有强中手，即使把所有的冠军集中起来，也能决出一个头名来。,0,0,0,0,0,0,0,1
法善寺比邻的商店街热闹非凡，尤其到了正午时分，人头攒动，许多人的目标是瞄准大阪特产的小吃“章鱼烧”。,0,0,1,0,0,0,0,1
大街上碰到一个女的，打个招呼，妻子一看，笑容不对，就审问半天，他一直解释，是同事。,0,0,0,0,1,0,0,0
这种东西不能多吃太甜，可是炸元宵的成功却让我兴奋不已，早饭后我感到精神百倍，所有的家务仅仅用了半小时全部干完，然后就是惊讶，不知道我是否真的干完了家务活，用了十分钟思考是否漏掉了什么。,1,0,0,0,0,1,0,0
青菜和萝卜的道理很多人从小就明白，但实际操作起来就很困难，就如同那些从幼儿园开始我们就懂得的行为准则一样，实践起来非常困难，仅一条饭前饭后要洗手就有一大半人没有做到。,0,0,0,0,1,0,0,0
但是，我认为中国电影发行放映部门的某些做法很不公道，甚至很荒唐！,0,1,0,0,0,0,1,0
前天晚上食物中毒，以为自己小命不保了，上吐下泻不说，肚子疼得站也不是，坐也不是，躺也不是，还不敢让家人知道，以后生命就这么没了，真可怕，后来，到凌晨两点才好些，昨天一整天整个人虚脱了一样。,0,0,0,0,1,0,0,0
孤寂的夜，惟有一首［如果你还爱我］陪伴着我。,0,0,1,1,0,0,0,0
巴黎夏季繁花怒放，争妍竞艳，万紫千红，再加上它有罗曼蒂克的花花世界情调，“花都”之称是受之无愧的。,0,0,1,0,0,0,0,0
所以，我觉得，原因还是在家长身上，是教育引导的缺失造成的。,0,0,0,0,1,0,0,0
